URL,Selector,Snippet,Explanation
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-amber-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-amber-600","<a href=""/beach/hobie-beach"" class=""bg-amber-600 hover:bg-amber-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-amber-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-amber-600","<a href=""/beach/boca-de-cangrejos-east-spit-loza-side-loza-1846-65993"" class=""bg-amber-600 hover:bg-amber-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","main#main-content > section#layover-guide > div.max-w-7xl > h2.text-2xl","<h2 class=""text-2xl md:text-3xl font-bold text-gray-900 mb-8 text-center"">","Fix any of the following:
  Element has insufficient color contrast of 1.06 (foreground color: #111827, background color: #132024, font size: 18.0pt (24px), font weight: bold). Expected contrast ratio of 3:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","main#main-content > section#layover-guide > div.max-w-7xl > p.text-center","<p class=""text-center text-gray-600 mb-8 max-w-3xl mx-auto"">","Fix any of the following:
  Element has insufficient color contrast of 2.2 (foreground color: #4b5563, background color: #132024, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","section#layover-guide > div.max-w-7xl > p.text-center > strong","<strong>","Fix any of the following:
  Element has insufficient color contrast of 2.2 (foreground color: #4b5563, background color: #132024, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.grid > div.bg-white > div.bg-amber-600 > p.text-sm","<p class=""text-sm opacity-90 mt-1"">","Fix any of the following:
  Element has insufficient color contrast of 2.85 (foreground color: #fbf1e6, background color: #d97706, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.p-6 > div.space-y-3 > div.flex > span.text-amber-600","<span class=""text-amber-600 font-bold"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.p-6 > div.space-y-3 > div.flex > span.text-amber-600","<span class=""text-amber-600 font-bold"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.p-6 > div.space-y-3 > div.flex > span.text-amber-600","<span class=""text-amber-600 font-bold"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.p-6 > div.space-y-3 > div.flex > span.text-amber-600","<span class=""text-amber-600 font-bold"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.p-6 > div.space-y-3 > div.flex > span.text-amber-600","<span class=""text-amber-600 font-bold"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.p-6 > div.space-y-3 > div.flex > span.text-amber-600","<span class=""text-amber-600 font-bold"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.grid > div.bg-white > div.bg-green-600 > p.text-sm","<p class=""text-sm opacity-90 mt-1"">","Fix any of the following:
  Element has insufficient color contrast of 2.95 (foreground color: #e8f6ed, background color: #16a34a, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.p-6 > div.space-y-3 > div.flex > span.text-green-600","<span class=""text-green-600 font-bold"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #16a34a, background color: #ffffff, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.p-6 > div.space-y-3 > div.flex > span.text-green-600","<span class=""text-green-600 font-bold"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #16a34a, background color: #ffffff, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.p-6 > div.space-y-3 > div.flex > span.text-green-600","<span class=""text-green-600 font-bold"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #16a34a, background color: #ffffff, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.p-6 > div.space-y-3 > div.flex > span.text-green-600","<span class=""text-green-600 font-bold"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #16a34a, background color: #ffffff, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.p-6 > div.space-y-3 > div.flex > span.text-green-600","<span class=""text-green-600 font-bold"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #16a34a, background color: #ffffff, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.p-6 > div.space-y-3 > div.flex > span.text-green-600","<span class=""text-green-600 font-bold"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #16a34a, background color: #ffffff, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.grid > div.bg-white > div.bg-blue-600 > p.text-sm","<p class=""text-sm opacity-90 mt-1"">","Fix any of the following:
  Element has insufficient color contrast of 4.48 (foreground color: #e9effd, background color: #2563eb, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","main#main-content > section#airport-tips > div.max-w-7xl > h2.text-2xl","<h2 class=""text-2xl md:text-3xl font-bold text-gray-900 mb-8 text-center"">","Fix any of the following:
  Element has insufficient color contrast of 1.06 (foreground color: #111827, background color: #132024, font size: 18.0pt (24px), font weight: bold). Expected contrast ratio of 3:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","main#main-content > section#faq > div.max-w-4xl > h2.text-2xl","<h2 class=""text-2xl md:text-3xl font-bold text-gray-900 mb-8 text-center"">","Fix any of the following:
  Element has insufficient color contrast of 1.06 (foreground color: #111827, background color: #132024, font size: 18.0pt (24px), font weight: bold). Expected contrast ratio of 3:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","main#main-content > section.py-12 > div.max-w-4xl > p.text-lg","<p class=""text-lg opacity-90 mb-6"">","Fix any of the following:
  Element has insufficient color contrast of 2.85 (foreground color: #fbf1e6, background color: #d97706, font size: 13.5pt (18px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","main#main-content > section.py-12 > div.max-w-4xl > a.inline-block","<a href=""/quiz.php"" class=""inline-block bg-white text-amber-600 hover:bg-amber-50 px-8 py-3 rounded-l…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.grid > div > div.space-y-2 > h5.text-xs","<h5 class=""text-xs font-semibold text-gray-500 uppercase tracking-wider"">","Fix any of the following:
  Element has insufficient color contrast of 3.44 (foreground color: #6b7280, background color: #132024, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.grid > div > div.mt-6 > h5.text-xs","<h5 class=""text-xs font-semibold text-gray-500 uppercase tracking-wider mb-3"">","Fix any of the following:
  Element has insufficient color contrast of 3.44 (foreground color: #6b7280, background color: #132024, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.max-w-7xl > div.flex > div.flex > span.font-medium","<span class=""font-medium text-white"">","Fix any of the following:
  Element has insufficient color contrast of 1.04 (foreground color: #ffffff, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/","div.grid > div > div.space-y-2 > h5.text-xs","<h5 class=""text-xs font-semibold text-gray-500 uppercase tracking-wider"">","Fix any of the following:
  Element has insufficient color contrast of 3.44 (foreground color: #6b7280, background color: #132024, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/","div.grid > div > div.mt-6 > h5.text-xs","<h5 class=""text-xs font-semibold text-gray-500 uppercase tracking-wider mb-3"">","Fix any of the following:
  Element has insufficient color contrast of 3.44 (foreground color: #6b7280, background color: #132024, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/","div.welcome-popup-body > div.welcome-popup-actions > div.welcome-popup-divider > span","<span>","Fix any of the following:
  Element has insufficient color contrast of 2.7 (foreground color: #575d6a, background color: #0f172a, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
